codigo_articulo,categoria,semana_del_año,ocupacion_albergue,stock_inicio_semana,ingresos_semana,salidas_semana,stock_fin_semana,rolling_avg_salidas_3sem,alerta_7_dias,alerta_14_dias,nombre_producto,presentacion,unidad_medida,categoria_general,es_producto
SINT9022,Conserva,36,57,-19.41,0.0,1.07,-20.48,1.02,1,1,,,,,False
SINT9022,Conserva,37,57,-20.48,0.0,1.09,-21.57,1.0067,1,1,,,,,False
SINT9022,Conserva,38,54,-21.57,0.0,0.99,-22.56,1.05,1,1,,,,,False
SINT9022,Conserva,39,54,-22.56,0.0,1.05,-23.61,1.0433,1,1,,,,,False
SINT9022,Conserva,40,45,-23.61,0.0,0.95,-24.56,0.9967,1,1,,,,,False
SINT9022,Conserva,41,44,-24.56,0.0,0.92,-25.48,0.9733,1,1,,,,,False
SINT9022,Conserva,42,50,-25.48,0.0,1.03,-26.51,0.9667,1,1,,,,,False
SINT9022,Conserva,43,47,-26.51,3.87,0.91,-23.55,0.9533,1,1,,,,,False
SINT9022,Conserva,44,53,-23.55,0.0,1.16,-24.71,1.0333,1,1,,,,,False
SINT9022,Conserva,45,52,-24.71,0.0,1.05,-25.76,1.04,1,1,,,,,False
SINT9022,Conserva,46,59,-25.76,0.0,1.25,-27.01,1.1533,1,1,,,,,False
SINT9022,Conserva,47,57,-27.01,2.35,1.09,-25.75,1.13,1,1,,,,,False
SINT9022,Conserva,48,43,-25.75,0.0,0.91,-26.66,1.0833,1,1,,,,,False
SINT9022,Conserva,49,53,-26.66,0.0,0.94,-27.6,0.98,1,1,,,,,False
SINT9022,Conserva,50,53,-27.6,0.0,0.97,-28.57,0.94,1,1,,,,,False
SINT9022,Conserva,51,53,-28.57,0.0,0.94,-29.51,0.95,1,1,,,,,False
SINT9022,Conserva,52,52,-29.51,0.0,0.95,-30.46,0.9533,1,0,,,,,False
SINT9023,Conserva,1,54,2.03,0.0,0.92,1.11,0.92,0,1,,,,,False
SINT9023,Conserva,2,44,1.11,0.0,0.77,0.34,0.845,1,0,,,,,False
SINT9023,Conserva,3,46,0.34,2.99,0.83,2.5,0.84,0,0,,,,,False
SINT9023,Conserva,4,57,2.5,0.0,1.15,1.35,0.9167,0,1,,,,,False
SINT9023,Conserva,5,41,1.35,0.0,0.83,0.52,0.9367,1,1,,,,,False
SINT9023,Conserva,6,57,0.52,0.0,1.13,-0.61,1.0367,1,0,,,,,False
SINT9023,Conserva,7,40,-0.61,3.63,0.79,2.23,0.9167,0,0,,,,,False
SINT9023,Conserva,8,60,2.23,5.39,1.2,6.42,1.04,0,0,,,,,False
SINT9023,Conserva,9,49,6.42,0.0,0.92,5.5,0.97,0,0,,,,,False
SINT9023,Conserva,10,44,5.5,0.0,1.03,4.47,1.05,0,0,,,,,False
SINT9023,Conserva,11,52,4.47,0.0,1.18,3.29,1.0433,0,0,,,,,False
SINT9023,Conserva,12,51,3.29,0.0,1.18,2.11,1.13,0,1,,,,,False
SINT9023,Conserva,13,50,2.11,0.0,1.27,0.84,1.21,1,1,,,,,False
SINT9023,Conserva,14,58,0.84,0.0,1.57,-0.73,1.34,1,1,,,,,False
SINT9023,Conserva,15,42,-0.73,0.0,0.88,-1.61,1.24,1,1,,,,,False
SINT9023,Conserva,16,40,-1.61,0.0,0.83,-2.44,1.0933,1,1,,,,,False
SINT9023,Conserva,17,44,-2.44,0.0,0.95,-3.39,0.8867,1,1,,,,,False
SINT9023,Conserva,18,59,-3.39,0.0,1.15,-4.54,0.9767,1,1,,,,,False
SINT9023,Conserva,19,57,-4.54,0.0,1.05,-5.59,1.05,1,1,,,,,False
SINT9023,Conserva,20,48,-5.59,0.0,0.95,-6.54,1.05,1,1,,,,,False
SINT9023,Conserva,21,53,-6.54,0.0,1.12,-7.66,1.04,1,1,,,,,False
SINT9023,Conserva,22,47,-7.66,0.0,1.19,-8.85,1.0867,1,1,,,,,False
SINT9023,Conserva,23,41,-8.85,0.0,0.79,-9.64,1.0333,1,1,,,,,False
SINT9023,Conserva,24,43,-9.64,0.0,0.93,-10.57,0.97,1,1,,,,,False
SINT9023,Conserva,25,52,-10.57,0.0,1.0,-11.57,0.9067,1,1,,,,,False
SINT9023,Conserva,26,43,-11.57,0.0,0.91,-12.48,0.9467,1,1,,,,,False
SINT9023,Conserva,27,60,-12.48,0.0,1.11,-13.59,1.0067,1,1,,,,,False
SINT9023,Conserva,28,53,-13.59,0.0,1.35,-14.94,1.1233,1,1,,,,,False
SINT9023,Conserva,29,43,-14.94,0.0,0.93,-15.87,1.13,1,1,,,,,False
SINT9023,Conserva,30,56,-15.87,0.0,1.28,-17.15,1.1867,1,1,,,,,False
SINT9023,Conserva,31,40,-17.15,0.0,1.03,-18.18,1.08,1,1,,,,,False
SINT9023,Conserva,32,51,-18.18,0.0,1.08,-19.26,1.13,1,1,,,,,False
SINT9023,Conserva,33,56,-19.26,0.0,1.18,-20.44,1.0967,1,1,,,,,False
SINT9023,Conserva,34,54,-20.44,0.0,1.14,-21.58,1.1333,1,1,,,,,False
SINT9023,Conserva,35,50,-21.58,0.0,1.07,-22.65,1.13,1,1,,,,,False
SINT9023,Conserva,36,40,-22.65,0.0,0.79,-23.44,1.0,1,1,,,,,False
SINT9023,Conserva,37,47,-23.44,0.0,1.18,-24.62,1.0133,1,1,,,,,False
SINT9023,Conserva,38,50,-24.62,0.0,1.0,-25.62,0.99,1,1,,,,,False
SINT9023,Conserva,39,49,-25.62,0.0,1.02,-26.64,1.0667,1,1,,,,,False
SINT9023,Conserva,40,44,-26.64,5.13,0.95,-22.46,0.99,1,1,,,,,False
SINT9023,Conserva,41,52,-22.46,0.0,1.1,-23.56,1.0233,1,1,,,,,False
SINT9023,Conserva,42,45,-23.56,0.0,0.99,-24.55,1.0133,1,1,,,,,False
SINT9023,Conserva,43,52,-24.55,3.71,1.14,-21.98,1.0767,1,1,,,,,False
SINT9023,Conserva,44,42,-21.98,0.0,0.9,-22.88,1.01,1,1,,,,,False
SINT9023,Conserva,45,51,-22.88,0.0,1.09,-23.97,1.0433,1,1,,,,,False
SINT9023,Conserva,46,49,-23.97,0.0,0.98,-24.95,0.99,1,1,,,,,False
SINT9023,Conserva,47,51,-24.95,0.0,1.15,-26.1,1.0733,1,1,,,,,False
SINT9023,Conserva,48,55,-26.1,0.0,1.06,-27.16,1.0633,1,1,,,,,False
SINT9023,Conserva,49,55,-27.16,0.0,1.01,-28.17,1.0733,1,1,,,,,False
SINT9023,Conserva,50,57,-28.17,0.0,0.95,-29.12,1.0067,1,1,,,,,False
SINT9023,Conserva,51,51,-29.12,3.73,0.94,-26.33,0.9667,1,1,,,,,False
SINT9023,Conserva,52,47,-26.33,0.0,0.87,-27.2,0.92,1,0,,,,,False
SINT9024,Lacteos,1,58,2.45,0.0,0.48,1.97,0.48,0,0,,,,,False
SINT9024,Lacteos,2,52,1.97,0.0,0.42,1.55,0.45,0,0,,,,,False
SINT9024,Lacteos,3,59,1.55,1.78,0.5,2.83,0.4667,0,0,,,,,False
SINT9024,Lacteos,4,60,2.83,0.0,0.61,2.22,0.51,0,0,,,,,False
SINT9024,Lacteos,5,55,2.22,0.0,0.5,1.72,0.5367,0,0,,,,,False
SINT9024,Lacteos,6,54,1.72,0.0,0.52,1.2,0.5433,0,0,,,,,False
SINT9024,Lacteos,7,49,1.2,0.0,0.43,0.77,0.4833,0,1,,,,,False
SINT9024,Lacteos,8,46,0.77,0.0,0.4,0.37,0.45,1,1,,,,,False
SINT9024,Lacteos,9,48,0.37,0.0,0.45,-0.08,0.4267,1,1,,,,,False
SINT9024,Lacteos,10,43,-0.08,0.0,0.49,-0.57,0.4467,1,1,,,,,False
SINT9024,Lacteos,11,57,-0.57,0.0,0.69,-1.26,0.5433,1,1,,,,,False
SINT9024,Lacteos,12,57,-1.26,0.0,0.68,-1.94,0.62,1,1,,,,,False
SINT9024,Lacteos,13,46,-1.94,0.0,0.52,-2.46,0.63,1,1,,,,,False
SINT9024,Lacteos,14,50,-2.46,0.0,0.5,-2.96,0.5667,1,1,,,,,False
SINT9024,Lacteos,15,40,-2.96,0.0,0.36,-3.32,0.46,1,1,,,,,False
SINT9024,Lacteos,16,60,-3.32,0.0,0.58,-3.9,0.48,1,1,,,,,False
SINT9024,Lacteos,17,50,-3.9,0.0,0.48,-4.38,0.4733,1,1,,,,,False
SINT9024,Lacteos,18,43,-4.38,0.0,0.42,-4.8,0.4933,1,1,,,,,False
SINT9024,Lacteos,19,45,-4.8,0.0,0.47,-5.27,0.4567,1,1,,,,,False
SINT9024,Lacteos,20,41,-5.27,0.0,0.36,-5.63,0.4167,1,1,,,,,False
SINT9024,Lacteos,21,57,-5.63,0.0,0.53,-6.16,0.4533,1,1,,,,,False
SINT9024,Lacteos,22,40,-6.16,2.19,0.41,-4.38,0.4333,1,1,,,,,False
SINT9024,Lacteos,23,49,-4.38,0.0,0.54,-4.92,0.4933,1,1,,,,,False
SINT9024,Lacteos,24,46,-4.92,1.36,0.43,-3.99,0.46,1,1,,,,,False
SINT9024,Lacteos,25,53,-3.99,0.0,0.49,-4.48,0.4867,1,1,,,,,False
SINT9024,Lacteos,26,45,-4.48,0.0,0.39,-4.87,0.4367,1,1,,,,,False
SINT9024,Lacteos,27,43,-4.87,1.48,0.38,-3.77,0.42,1,1,,,,,False
SINT9024,Lacteos,28,49,-3.77,0.0,0.51,-4.28,0.4267,1,1,,,,,False
SINT9024,Lacteos,29,42,-4.28,0.0,0.5,-4.78,0.4633,1,1,,,,,False
SINT9024,Lacteos,30,53,-4.78,2.52,0.52,-2.78,0.51,1,1,,,,,False
SINT9024,Lacteos,31,52,-2.78,0.0,0.52,-3.3,0.5133,1,1,,,,,False
SINT9024,Lacteos,32,45,-3.3,0.0,0.46,-3.76,0.5,1,1,,,,,False
SINT9024,Lacteos,33,54,-3.76,0.0,0.57,-4.33,0.5167,1,1,,,,,False
SINT9024,Lacteos,34,58,-4.33,0.0,0.63,-4.96,0.5533,1,1,,,,,False
SINT9024,Lacteos,35,49,-4.96,0.0,0.49,-5.45,0.5633,1,1,,,,,False
SINT9024,Lacteos,36,58,-5.45,0.0,0.57,-6.02,0.5633,1,1,,,,,False
SINT9024,Lacteos,37,55,-6.02,0.0,0.55,-6.57,0.5367,1,1,,,,,False
SINT9024,Lacteos,38,53,-6.57,0.0,0.48,-7.05,0.5333,1,1,,,,,False
SINT9024,Lacteos,39,44,-7.05,0.0,0.47,-7.52,0.5,1,1,,,,,False
SINT9024,Lacteos,40,48,-7.52,0.0,0.55,-8.07,0.5,1,1,,,,,False
SINT9024,Lacteos,41,54,-8.07,0.0,0.49,-8.56,0.5033,1,1,,,,,False
SINT9024,Lacteos,42,44,-8.56,2.0,0.43,-6.99,0.49,1,1,,,,,False
SINT9024,Lacteos,43,44,-6.99,0.0,0.46,-7.45,0.46,1,1,,,,,False
SINT9024,Lacteos,44,44,-7.45,0.0,0.39,-7.84,0.4267,1,1,,,,,False
SINT9024,Lacteos,45,60,-7.84,0.0,0.54,-8.38,0.4633,1,1,,,,,False
SINT9024,Lacteos,46,57,-8.38,0.0,0.5,-8.88,0.4767,1,1,,,,,False
SINT9024,Lacteos,47,58,-8.88,0.0,0.54,-9.42,0.5267,1,1,,,,,False
SINT9024,Lacteos,48,50,-9.42,0.0,0.46,-9.88,0.5,1,1,,,,,False
SINT9024,Lacteos,49,40,-9.88,0.0,0.37,-10.25,0.4567,1,1,,,,,False
SINT9024,Lacteos,50,41,-10.25,0.0,0.32,-10.57,0.3833,1,1,,,,,False
SINT9024,Lacteos,51,57,-10.57,0.0,0.51,-11.08,0.4,1,1,,,,,False
SINT9024,Lacteos,52,59,-11.08,0.0,0.53,-11.61,0.4533,1,0,,,,,False
SINT9025,Lacteos,1,47,2.63,0.0,0.41,2.22,0.41,0,0,,,,,False
SINT9025,Lacteos,2,45,2.22,0.0,0.39,1.83,0.4,0,0,,,,,False
SINT9025,Lacteos,3,43,1.83,1.18,0.42,2.59,0.4067,0,0,,,,,False
SINT9025,Lacteos,4,47,2.59,0.0,0.44,2.15,0.4167,0,0,,,,,False
SINT9025,Lacteos,5,58,2.15,0.0,0.65,1.5,0.5033,0,0,,,,,False
SINT9025,Lacteos,6,52,1.5,0.0,0.54,0.96,0.5433,0,0,,,,,False
SINT9025,Lacteos,7,43,0.96,0.0,0.44,0.52,0.5433,0,1,,,,,False
SINT9025,Lacteos,8,44,0.52,0.0,0.43,0.09,0.47,1,1,,,,,False
SINT9025,Lacteos,9,49,0.09,0.0,0.5,-0.41,0.4567,1,1,,,,,False
SINT9025,Lacteos,10,45,-0.41,0.0,0.48,-0.89,0.47,1,1,,,,,False
SINT9025,Lacteos,11,58,-0.89,0.0,0.58,-1.47,0.52,1,1,,,,,False
SINT9025,Lacteos,12,45,-1.47,2.02,0.5,0.05,0.52,1,1,,,,,False
SINT9025,Lacteos,13,55,0.05,0.0,0.64,-0.59,0.5733,1,1,,,,,False
SINT9025,Lacteos,14,43,-0.59,0.0,0.43,-1.02,0.5233,1,1,,,,,False
SINT9025,Lacteos,15,56,-1.02,0.0,0.61,-1.63,0.56,1,1,,,,,False
SINT9025,Lacteos,16,56,-1.63,0.0,0.49,-2.12,0.51,1,1,,,,,False
SINT9025,Lacteos,17,56,-2.12,0.0,0.56,-2.68,0.5533,1,1,,,,,False
SINT9025,Lacteos,18,55,-2.68,0.0,0.56,-3.24,0.5367,1,1,,,,,False
SINT9025,Lacteos,19,45,-3.24,0.0,0.5,-3.74,0.54,1,1,,,,,False
SINT9025,Lacteos,20,57,-3.74,0.0,0.56,-4.3,0.54,1,1,,,,,False
SINT9025,Lacteos,21,44,-4.3,0.0,0.51,-4.81,0.5233,1,1,,,,,False
SINT9025,Lacteos,22,58,-4.81,2.56,0.52,-2.77,0.53,1,1,,,,,False
SINT9025,Lacteos,23,48,-2.77,0.0,0.43,-3.2,0.4867,1,1,,,,,False
SINT9025,Lacteos,24,49,-3.2,0.0,0.45,-3.65,0.4667,1,1,,,,,False
SINT9025,Lacteos,25,58,-3.65,0.0,0.6,-4.25,0.4933,1,1,,,,,False
SINT9025,Lacteos,26,56,-4.25,1.03,0.58,-3.8,0.5433,1,1,,,,,False
SINT9025,Lacteos,27,41,-3.8,0.0,0.37,-4.17,0.5167,1,1,,,,,False
SINT9025,Lacteos,28,40,-4.17,0.0,0.43,-4.6,0.46,1,1,,,,,False
SINT9025,Lacteos,29,49,-4.6,0.0,0.51,-5.11,0.4367,1,1,,,,,False
SINT9025,Lacteos,30,60,-5.11,1.32,0.62,-4.41,0.52,1,1,,,,,False
SINT9025,Lacteos,31,59,-4.41,0.0,0.58,-4.99,0.57,1,1,,,,,False
SINT9025,Lacteos,32,49,-4.99,0.0,0.49,-5.48,0.5633,1,1,,,,,False
SINT9025,Lacteos,33,46,-5.48,0.0,0.45,-5.93,0.5067,1,1,,,,,False
SINT9025,Lacteos,34,43,-5.93,0.0,0.49,-6.42,0.4767,1,1,,,,,False
SINT9025,Lacteos,35,42,-6.42,1.99,0.49,-4.92,0.4767,1,1,,,,,False
SINT9025,Lacteos,36,52,-4.92,0.0,0.49,-5.41,0.49,1,1,,,,,False
SINT9025,Lacteos,37,54,-5.41,0.0,0.49,-5.9,0.49,1,1,,,,,False
SINT9025,Lacteos,38,53,-5.9,0.0,0.46,-6.36,0.48,1,1,,,,,False
SINT9025,Lacteos,39,43,-6.36,0.0,0.46,-6.82,0.47,1,1,,,,,False
SINT9025,Lacteos,40,57,-6.82,0.0,0.55,-7.37,0.49,1,1,,,,,False
SINT9025,Lacteos,41,45,-7.37,0.0,0.39,-7.76,0.4667,1,1,,,,,False
SINT9025,Lacteos,42,45,-7.76,1.14,0.45,-7.07,0.4633,1,1,,,,,False
SINT9025,Lacteos,43,50,-7.07,0.0,0.49,-7.56,0.4433,1,1,,,,,False
SINT9025,Lacteos,44,46,-7.56,0.0,0.56,-8.12,0.5,1,1,,,,,False
SINT9025,Lacteos,45,42,-8.12,0.0,0.43,-8.55,0.4933,1,1,,,,,False
SINT9025,Lacteos,46,60,-8.55,0.0,0.6,-9.15,0.53,1,1,,,,,False
SINT9025,Lacteos,47,44,-9.15,0.0,0.39,-9.54,0.4733,1,1,,,,,False
SINT9025,Lacteos,48,47,-9.54,0.0,0.42,-9.96,0.47,1,1,,,,,False
SINT9025,Lacteos,49,46,-9.96,0.0,0.43,-10.39,0.4133,1,1,,,,,False
SINT9025,Lacteos,50,46,-10.39,0.0,0.37,-10.76,0.4067,1,1,,,,,False
SINT9025,Lacteos,51,52,-10.76,0.0,0.47,-11.23,0.4233,1,1,,,,,False
SINT9025,Lacteos,52,58,-11.23,0.0,0.45,-11.68,0.43,1,0,,,,,False
SINT9026,Lacteos,1,45,1.56,0.0,0.41,1.15,0.41,0,0,,,,,False
SINT9026,Lacteos,2,50,1.15,0.0,0.4,0.75,0.405,0,1,,,,,False
SINT9026,Lacteos,3,56,0.75,0.0,0.43,0.32,0.4133,1,1,,,,,False
SINT9026,Lacteos,4,52,0.32,0.0,0.58,-0.26,0.47,1,1,,,,,False
SINT9026,Lacteos,5,46,-0.26,0.0,0.4,-0.66,0.47,1,1,,,,,False
SINT9026,Lacteos,6,54,-0.66,0.0,0.61,-1.27,0.53,1,1,,,,,False
SINT9026,Lacteos,7,48,-1.27,0.0,0.43,-1.7,0.48,1,1,,,,,False
SINT9026,Lacteos,8,41,-1.7,0.0,0.41,-2.11,0.4833,1,1,,,,,False
SINT9026,Lacteos,9,54,-2.11,0.0,0.52,-2.63,0.4533,1,1,,,,,False
SINT9026,Lacteos,10,42,-2.63,1.28,0.47,-1.82,0.4667,1,1,,,,,False
SINT9026,Lacteos,11,40,-1.82,0.0,0.44,-2.26,0.4767,1,1,,,,,False
SINT9026,Lacteos,12,44,-2.26,0.0,0.48,-2.74,0.4633,1,1,,,,,False
SINT9026,Lacteos,13,57,-2.74,0.0,0.61,-3.35,0.51,1,1,,,,,False
SINT9026,Lacteos,14,57,-3.35,0.0,0.65,-4.0,0.58,1,1,,,,,False
SINT9026,Lacteos,15,54,-4.0,0.0,0.47,-4.47,0.5767,1,1,,,,,False
SINT9026,Lacteos,16,49,-4.47,0.0,0.43,-4.9,0.5167,1,1,,,,,False
SINT9026,Lacteos,17,51,-4.9,0.0,0.51,-5.41,0.47,1,1,,,,,False
SINT9026,Lacteos,18,47,-5.41,2.07,0.57,-3.91,0.5033,1,1,,,,,False
SINT9026,Lacteos,19,58,-3.91,2.39,0.51,-2.03,0.53,1,1,,,,,False
SINT9026,Lacteos,20,43,-2.03,0.0,0.38,-2.41,0.4867,1,1,,,,,False
SINT9026,Lacteos,21,56,-2.41,0.0,0.59,-3.0,0.4933,1,1,,,,,False
SINT9026,Lacteos,22,57,-3.0,0.0,0.56,-3.56,0.51,1,1,,,,,False
SINT9026,Lacteos,23,40,-3.56,0.0,0.35,-3.91,0.5,1,1,,,,,False
SINT9026,Lacteos,24,40,-3.91,1.72,0.37,-2.56,0.4267,1,1,,,,,False
SINT9026,Lacteos,25,54,-2.56,0.0,0.49,-3.05,0.4033,1,1,,,,,False
SINT9026,Lacteos,26,58,-3.05,0.0,0.52,-3.57,0.46,1,1,,,,,False
SINT9026,Lacteos,27,43,-3.57,1.13,0.45,-2.89,0.4867,1,1,,,,,False
SINT9026,Lacteos,28,43,-2.89,0.0,0.44,-3.33,0.47,1,1,,,,,False
SINT9026,Lacteos,29,57,-3.33,0.0,0.62,-3.95,0.5033,1,1,,,,,False
SINT9026,Lacteos,30,47,-3.95,0.0,0.55,-4.5,0.5367,1,1,,,,,False
SINT9026,Lacteos,31,42,-4.5,0.0,0.46,-4.96,0.5433,1,1,,,,,False
SINT9026,Lacteos,32,58,-4.96,0.0,0.59,-5.55,0.5333,1,1,,,,,False
SINT9026,Lacteos,33,50,-5.55,0.0,0.54,-6.09,0.53,1,1,,,,,False
SINT9026,Lacteos,34,54,-6.09,0.0,0.53,-6.62,0.5533,1,1,,,,,False
SINT9026,Lacteos,35,42,-6.62,0.0,0.44,-7.06,0.5033,1,1,,,,,False
SINT9026,Lacteos,36,44,-7.06,0.0,0.39,-7.45,0.4533,1,1,,,,,False
SINT9026,Lacteos,37,44,-7.45,0.0,0.41,-7.86,0.4133,1,1,,,,,False
SINT9026,Lacteos,38,59,-7.86,0.0,0.58,-8.44,0.46,1,1,,,,,False
SINT9026,Lacteos,39,45,-8.44,0.0,0.49,-8.93,0.4933,1,1,,,,,False
SINT9026,Lacteos,40,54,-8.93,0.0,0.52,-9.45,0.53,1,1,,,,,False
SINT9026,Lacteos,41,55,-9.45,0.0,0.51,-9.96,0.5067,1,1,,,,,False
SINT9026,Lacteos,42,48,-9.96,0.0,0.49,-10.45,0.5067,1,1,,,,,False
SINT9026,Lacteos,43,47,-10.45,2.31,0.42,-8.56,0.4733,1,1,,,,,False
SINT9026,Lacteos,44,52,-8.56,0.0,0.5,-9.06,0.47,1,1,,,,,False
SINT9026,Lacteos,45,47,-9.06,2.21,0.45,-7.3,0.4567,1,1,,,,,False
SINT9026,Lacteos,46,45,-7.3,0.0,0.4,-7.7,0.45,1,1,,,,,False
SINT9026,Lacteos,47,50,-7.7,0.94,0.51,-7.27,0.4533,1,1,,,,,False
SINT9026,Lacteos,48,55,-7.27,0.0,0.51,-7.78,0.4733,1,1,,,,,False
SINT9026,Lacteos,49,51,-7.78,1.93,0.43,-6.28,0.4833,1,1,,,,,False
SINT9026,Lacteos,50,55,-6.28,0.0,0.43,-6.71,0.4567,1,1,,,,,False
SINT9026,Lacteos,51,44,-6.71,0.0,0.44,-7.15,0.4333,1,1,,,,,False
SINT9026,Lacteos,52,53,-7.15,0.0,0.43,-7.58,0.4333,1,0,,,,,False
SINT9027,Aceite,1,51,1.93,0.0,0.66,1.27,0.66,0,0,,,,,False
SINT9027,Aceite,2,52,1.27,0.0,0.72,0.55,0.69,0,1,,,,,False
SINT9027,Aceite,3,41,0.55,0.0,0.54,0.01,0.64,1,1,,,,,False
SINT9027,Aceite,4,55,0.01,0.0,0.88,-0.87,0.7133,1,1,,,,,False
SINT9027,Aceite,5,50,-0.87,0.0,0.87,-1.74,0.7633,1,1,,,,,False
SINT9027,Aceite,6,52,-1.74,0.0,0.89,-2.63,0.88,1,1,,,,,False
SINT9027,Aceite,7,49,-2.63,0.0,0.81,-3.44,0.8567,1,1,,,,,False
SINT9027,Aceite,8,47,-3.44,0.0,0.71,-4.15,0.8033,1,1,,,,,False
SINT9027,Aceite,9,58,-4.15,0.0,0.91,-5.06,0.81,1,1,,,,,False
SINT9027,Aceite,10,51,-5.06,0.0,0.86,-5.92,0.8267,1,1,,,,,False
SINT9027,Aceite,11,41,-5.92,0.0,0.73,-6.65,0.8333,1,1,,,,,False
SINT9027,Aceite,12,47,-6.65,0.0,0.8,-7.45,0.7967,1,1,,,,,False
SINT9027,Aceite,13,46,-7.45,0.0,0.81,-8.26,0.78,1,1,,,,,False
SINT9027,Aceite,14,44,-8.26,0.0,0.85,-9.11,0.82,1,1,,,,,False
SINT9027,Aceite,15,53,-9.11,0.0,0.81,-9.92,0.8233,1,1,,,,,False
SINT9027,Aceite,16,41,-9.92,3.81,0.69,-6.8,0.7833,1,1,,,,,False
SINT9027,Aceite,17,44,-6.8,0.0,0.67,-7.47,0.7233,1,1,,,,,False
SINT9027,Aceite,18,59,-7.47,0.0,0.87,-8.34,0.7433,1,1,,,,,False
SINT9027,Aceite,19,44,-8.34,0.0,0.7,-9.04,0.7467,1,1,,,,,False
SINT9027,Aceite,20,53,-9.04,0.0,0.9,-9.94,0.8233,1,1,,,,,False
SINT9027,Aceite,21,45,-9.94,1.67,0.73,-9.0,0.7767,1,1,,,,,False
SINT9027,Aceite,22,58,-9.0,0.0,1.04,-10.04,0.89,1,1,,,,,False
SINT9027,Aceite,23,55,-10.04,0.0,0.9,-10.94,0.89,1,1,,,,,False
SINT9027,Aceite,24,60,-10.94,2.99,1.03,-8.98,0.99,1,1,,,,,False
SINT9027,Aceite,25,60,-8.98,0.0,0.92,-9.9,0.95,1,1,,,,,False
SINT9027,Aceite,26,58,-9.9,0.0,0.95,-10.85,0.9667,1,1,,,,,False
SINT9027,Aceite,27,54,-10.85,0.0,0.84,-11.69,0.9033,1,1,,,,,False
SINT9027,Aceite,28,57,-11.69,0.0,0.97,-12.66,0.92,1,1,,,,,False
SINT9027,Aceite,29,43,-12.66,2.91,0.77,-10.52,0.86,1,1,,,,,False
SINT9027,Aceite,30,59,-10.52,3.58,0.97,-7.91,0.9033,1,1,,,,,False
SINT9027,Aceite,31,50,-7.91,0.0,1.12,-9.03,0.9533,1,1,,,,,False
SINT9027,Aceite,32,59,-9.03,0.0,1.12,-10.15,1.07,1,1,,,,,False
SINT9027,Aceite,33,52,-10.15,0.0,0.99,-11.14,1.0767,1,1,,,,,False
SINT9027,Aceite,34,60,-11.14,0.0,1.13,-12.27,1.08,1,1,,,,,False
SINT9027,Aceite,35,55,-12.27,0.0,0.98,-13.25,1.0333,1,1,,,,,False
SINT9027,Aceite,36,40,-13.25,0.0,0.69,-13.94,0.9333,1,1,,,,,False
SINT9027,Aceite,37,52,-13.94,0.0,0.83,-14.77,0.8333,1,1,,,,,False
SINT9027,Aceite,38,54,-14.77,0.0,0.82,-15.59,0.78,1,1,,,,,False
SINT9027,Aceite,39,53,-15.59,0.0,0.83,-16.42,0.8267,1,1,,,,,False
SINT9027,Aceite,40,58,-16.42,0.0,0.97,-17.39,0.8733,1,1,,,,,False
SINT9027,Aceite,41,53,-17.39,0.0,0.8,-18.19,0.8667,1,1,,,,,False
SINT9027,Aceite,42,40,-18.19,0.0,0.69,-18.88,0.82,1,1,,,,,False
SINT9027,Aceite,43,48,-18.88,0.0,0.76,-19.64,0.75,1,1,,,,,False
SINT9027,Aceite,44,55,-19.64,2.63,0.99,-18.0,0.8133,1,1,,,,,False
SINT9027,Aceite,45,60,-18.0,0.0,0.95,-18.95,0.9,1,1,,,,,False
SINT9027,Aceite,46,41,-18.95,0.0,0.73,-19.68,0.89,1,1,,,,,False
SINT9027,Aceite,47,42,-19.68,0.0,0.66,-20.34,0.78,1,1,,,,,False
SINT9027,Aceite,48,53,-20.34,0.0,0.94,-21.28,0.7767,1,1,,,,,False
SINT9027,Aceite,49,55,-21.28,0.0,0.75,-22.03,0.7833,1,1,,,,,False
SINT9027,Aceite,50,47,-22.03,1.94,0.69,-20.78,0.7933,1,1,,,,,False
SINT9027,Aceite,51,57,-20.78,2.05,0.77,-19.5,0.7367,1,1,,,,,False
SINT9027,Aceite,52,60,-19.5,0.0,0.87,-20.37,0.7767,1,0,,,,,False
SINT9028,Aceite,1,53,3.06,3.19,0.71,5.54,0.71,0,0,,,,,False
SINT9028,Aceite,2,52,5.54,0.0,0.71,4.83,0.71,0,0,,,,,False
SINT9028,Aceite,3,50,4.83,0.0,0.68,4.15,0.7,0,0,,,,,False
SINT9028,Aceite,4,56,4.15,0.0,0.84,3.31,0.7433,0,0,,,,,False
SINT9028,Aceite,5,55,3.31,4.28,0.89,6.7,0.8033,0,0,,,,,False
SINT9028,Aceite,6,49,6.7,0.0,0.99,5.71,0.9067,0,0,,,,,False
SINT9028,Aceite,7,41,5.71,0.0,0.66,5.05,0.8467,0,0,,,,,False
SINT9028,Aceite,8,54,5.05,0.0,0.93,4.12,0.86,0,0,,,,,False
SINT9028,Aceite,9,51,4.12,4.08,0.83,7.37,0.8067,0,0,,,,,False
SINT9028,Aceite,10,52,7.37,0.0,1.1,6.27,0.9533,0,0,,,,,False
SINT9028,Aceite,11,41,6.27,0.0,0.81,5.46,0.9133,0,0,,,,,False
SINT9028,Aceite,12,47,5.46,0.0,0.9,4.56,0.9367,0,0,,,,,False
SINT9028,Aceite,13,48,4.56,0.0,0.88,3.68,0.8633,0,0,,,,,False
