id_ml_costo,id_semana,semana_inicio,anio,mes,semana_iso,id_producto,id_categoria,familias_activas,pacientes_activos,pacientes_alta_criticidad,nuevos_casos,reingresos,ocupacion_albergue,campania_donacion_activa,indice_donaciones_entrantes,temporada_invierno,temporada_navidad,stock_inicio_semana,ingresos_semana,cantidad_necesaria,cantidad_entregada,demanda_no_cubierta,stock_fin_semana,precio_unitario_estimado,rolling_cantidad_4sem,rolling_costo_4sem,rolling_no_cubierta_4sem,rolling_precio_4sem,target_cantidad_siguiente_semana,target_costo_siguiente_semana
4472,132,2026-01-05,2026,1,2,29,5,94,115,25,5,5,0.946,1,0.681,0,0,0,14,10,10,0,4,8.77,9.0,80.845,2.0,8.969999999999999,7.0,62.16
4473,133,2026-01-12,2026,1,3,29,5,84,106,21,3,7,0.878,1,0.932,0,0,4,0,7,4,3,0,8.88,9.25,81.89,2.0,8.8425,10.0,88.0
4474,134,2026-01-19,2026,1,4,29,5,91,106,19,5,5,0.902,0,0.651,0,0,0,0,10,0,10,0,8.8,9.0,79.47,2.75,8.8175,11.0,100.65
4475,135,2026-01-26,2026,1,5,29,5,91,96,21,6,6,0.902,1,0.819,0,0,0,11,11,11,0,0,9.15,9.5,84.27,5.25,8.8675,10.0,87.0
4476,136,2026-02-02,2026,2,6,29,5,89,113,18,3,3,0.931,0,0.67,0,0,0,16,10,10,0,6,8.7,9.5,84.6275,3.25,8.9,10.0,83.7
4477,137,2026-02-09,2026,2,7,29,5,100,120,23,2,6,1.0,0,0.714,0,0,6,8,10,10,0,4,8.37,9.5,84.4525,3.25,8.8825,9.0,77.04
4478,138,2026-02-16,2026,2,8,29,5,90,96,19,5,6,0.835,0,0.577,0,0,4,7,9,9,0,2,8.56,10.25,89.8375,2.5,8.754999999999999,10.0,86.0
4479,139,2026-02-23,2026,2,9,29,5,97,110,25,2,8,1.0,0,0.714,0,0,2,17,10,10,0,9,8.6,10.0,87.0975,0.0,8.695,10.0,90.4
4480,140,2026-03-02,2026,3,10,29,5,96,102,16,5,9,0.975,0,0.677,0,0,9,5,10,10,0,4,9.04,9.75,83.435,0.0,8.5575,10.0,85.1
4481,141,2026-03-09,2026,3,11,29,5,99,125,29,6,7,1.0,0,0.763,0,0,4,12,10,10,0,6,8.51,9.75,84.28500000000001,0.0,8.6425,9.0,82.26
4482,142,2026-03-16,2026,3,12,29,5,91,99,22,10,7,0.917,0,0.342,0,0,6,4,9,9,0,1,9.14,9.75,84.635,0.0,8.6775,8.0,69.36
4483,143,2026-03-23,2026,3,13,29,5,94,101,20,1,2,0.959,0,0.716,0,0,1,8,8,8,0,1,8.67,9.75,85.94,0.0,8.8225,10.0,90.5
4484,144,2026-03-30,2026,3,14,29,5,101,121,15,3,7,1.0,0,0.797,0,0,1,15,10,10,0,6,9.05,9.25,81.78,0.0,8.84,10.0,89.9
4485,145,2026-04-06,2026,4,15,29,5,99,105,22,5,10,0.977,0,0.383,0,0,6,7,10,10,0,3,8.99,9.25,81.805,0.0,8.8425,9.0,80.64
4486,146,2026-04-13,2026,4,16,29,5,99,128,22,6,9,0.939,0,0.741,0,0,3,9,9,9,0,3,8.96,9.25,83.005,0.0,8.9625,9.0,81.45
4487,147,2026-04-20,2026,4,17,29,5,100,114,19,4,6,0.998,0,0.543,0,0,3,9,9,9,0,3,9.05,9.25,82.6,0.0,8.9175,11.0,97.46
4488,148,2026-04-27,2026,4,18,29,5,102,110,22,4,9,1.0,1,1.046,0,0,3,10,11,11,0,2,8.86,9.5,85.6225,0.0,9.0125,10.0,87.9
4489,149,2026-05-04,2026,5,19,29,5,94,108,24,3,12,0.912,1,0.94,1,0,2,11,10,10,0,3,8.79,9.75,87.3625,0.0,8.965,10.0,91.4
4490,150,2026-05-11,2026,5,20,29,5,98,112,26,7,6,0.97,0,0.515,1,0,3,0,10,3,7,0,9.14,9.75,86.86250000000001,0.0,8.915,11.0,99.88
4491,151,2026-05-18,2026,5,21,29,5,100,107,22,4,4,0.953,1,0.809,1,0,0,21,11,11,0,10,9.08,10.0,89.55250000000001,1.75,8.96,11.0,98.01
4492,152,2026-05-25,2026,5,22,29,5,93,100,18,5,11,0.925,0,0.706,1,0,10,7,11,11,0,6,8.91,10.5,94.16,1.75,8.9675,11.0,101.97
4493,153,2026-06-01,2026,6,23,29,5,103,123,29,3,6,1.0,1,0.836,1,0,6,12,11,11,0,7,9.27,10.5,94.2975,1.75,8.98,10.0,90.6
4494,154,2026-06-08,2026,6,24,29,5,101,127,26,4,7,1.0,0,0.666,1,0,7,6,10,10,0,3,9.06,10.75,97.815,1.75,9.1,8.0,71.6
4495,155,2026-06-15,2026,6,25,29,5,103,118,27,3,6,1.0,0,0.507,1,0,3,9,8,8,0,4,8.95,10.75,97.615,0.0,9.08,9.0,78.39
4496,1,2023-07-03,2023,7,27,30,8,51,58,9,5,5,0.476,1,0.919,1,0,8,0,6,6,0,2,52.28,6.0,313.68,0.0,52.28,3.0,154.77
4497,2,2023-07-10,2023,7,28,30,8,56,63,11,1,8,0.574,0,0.661,1,0,2,3,3,3,0,2,51.59,6.0,313.68,0.0,52.28,5.0,260.0
4498,3,2023-07-17,2023,7,29,30,8,53,69,11,2,7,0.527,0,0.759,1,0,2,7,5,5,0,4,52.0,4.5,234.22500000000002,0.0,51.935,5.0,250.3
4499,4,2023-07-24,2023,7,30,30,8,54,65,14,5,7,0.532,0,0.615,1,0,4,4,5,5,0,3,50.06,4.666666666666667,242.8166666666667,0.0,51.95666666666667,5.0,250.55
4500,5,2023-07-31,2023,7,31,30,8,50,57,12,3,6,0.547,1,0.989,1,0,3,6,5,5,0,4,50.11,4.75,244.6875,0.0,51.4825,6.0,316.86
4501,6,2023-08-07,2023,8,32,30,8,49,57,12,4,6,0.516,0,0.487,1,0,4,0,6,4,2,0,52.81,4.5,228.905,0.0,50.94,5.0,267.75
4502,7,2023-08-14,2023,8,33,30,8,54,62,13,4,8,0.528,0,0.565,1,0,0,0,5,0,5,0,53.55,5.25,269.4275,0.5,51.245000000000005,5.0,261.1
4503,8,2023-08-21,2023,8,34,30,8,48,62,14,1,2,0.434,0,0.826,1,0,0,8,5,5,0,3,52.22,5.25,271.365,1.75,51.6325,5.0,270.7
4504,9,2023-08-28,2023,8,35,30,8,45,48,7,4,2,0.403,0,0.499,1,0,3,4,5,5,0,2,54.14,5.25,274.06500000000005,1.75,52.1725,6.0,320.4
4505,10,2023-09-04,2023,9,36,30,8,58,65,10,4,5,0.519,1,0.643,1,0,2,6,6,6,0,2,53.4,5.25,279.1025,1.75,53.17999999999999,4.0,207.88
4506,11,2023-09-11,2023,9,37,30,8,54,58,11,3,5,0.532,0,0.757,1,0,2,0,4,2,2,0,51.97,5.25,279.9875,1.25,53.32749999999999,5.0,260.8
4507,12,2023-09-18,2023,9,38,30,8,60,75,13,2,6,0.626,0,0.6,1,0,0,8,5,5,0,3,52.16,5.0,265.02,0.5,52.9325,6.0,320.58
4508,13,2023-09-25,2023,9,39,30,8,56,63,8,1,11,0.547,0,0.532,1,0,3,5,6,6,0,2,53.43,5.0,264.945,0.5,52.9175,5.0,261.6
4509,14,2023-10-02,2023,10,40,30,8,53,61,13,2,10,0.523,0,0.622,0,0,2,4,5,5,0,1,52.32,5.25,277.41499999999996,0.5,52.739999999999995,5.0,257.1
4510,15,2023-10-09,2023,10,41,30,8,58,68,9,5,10,0.583,0,0.557,0,0,1,4,5,5,0,0,51.42,5.0,262.71500000000003,0.5,52.47,4.0,215.28
4511,16,2023-10-16,2023,10,42,30,8,52,59,12,5,10,0.541,0,0.597,0,0,0,6,4,4,0,2,53.82,5.25,275.02,0.0,52.3325,5.0,256.2
4512,17,2023-10-23,2023,10,43,30,8,52,58,11,2,5,0.501,0,0.657,0,0,2,7,5,5,0,4,51.24,5.0,263.64,0.0,52.7475,4.0,215.08
4513,18,2023-10-30,2023,10,44,30,8,50,55,12,1,9,0.443,0,0.56,0,0,4,3,4,4,0,3,53.77,4.75,247.54500000000002,0.0,52.2,3.0,154.44
4514,19,2023-11-06,2023,11,45,30,8,59,62,11,2,2,0.632,1,0.829,0,1,3,3,3,3,0,3,51.48,4.5,235.915,0.0,52.5625,4.0,216.52
4515,20,2023-11-13,2023,11,46,30,8,60,63,10,4,5,0.561,1,0.757,0,1,3,4,4,4,0,3,54.13,4.0,210.24999999999997,0.0,52.5775,6.0,327.06
4516,21,2023-11-20,2023,11,47,30,8,58,63,14,2,5,0.542,0,0.521,0,1,3,5,6,6,0,2,54.51,4.0,210.56,0.0,52.655,6.0,324.42
4517,22,2023-11-27,2023,11,48,30,8,60,76,10,1,10,0.614,1,0.894,0,1,2,8,6,6,0,4,54.07,4.25,228.275,0.0,53.4725,6.0,333.3
4518,23,2023-12-04,2023,12,49,30,8,49,58,8,1,7,0.47,1,0.898,0,1,4,6,6,6,0,4,55.55,4.75,255.61,0.0,53.5475,6.0,339.3
4519,24,2023-12-11,2023,12,50,30,8,59,63,11,1,10,0.641,1,1.076,0,1,4,9,6,6,0,7,56.55,5.5,300.32500000000005,0.0,54.565,4.0,224.0
4520,25,2023-12-18,2023,12,51,30,8,56,72,15,3,7,0.571,0,0.833,0,1,7,0,4,4,0,3,56.0,6.0,331.02000000000004,0.0,55.17,7.0,365.82
4521,26,2023-12-25,2023,12,52,30,8,61,73,10,4,5,0.619,0,0.708,0,1,3,6,7,7,0,2,52.26,5.5,305.255,0.0,55.542500000000004,5.0,269.6
4522,27,2024-01-01,2024,1,1,30,8,56,59,12,5,4,0.543,1,0.793,0,0,2,6,5,5,0,3,53.92,5.75,315.605,0.0,55.09,4.0,205.88
4523,28,2024-01-08,2024,1,2,30,8,58,61,7,1,8,0.554,1,0.845,0,0,3,5,4,4,0,4,51.47,5.5,299.68,0.0,54.6825,5.0,267.05
4524,29,2024-01-15,2024,1,3,30,8,57,66,12,0,5,0.602,1,0.76,0,0,4,4,5,5,0,3,53.41,5.0,266.32500000000005,0.0,53.4125,8.0,457.6
4525,30,2024-01-22,2024,1,4,30,8,63,72,16,3,6,0.574,0,0.688,0,0,3,12,8,8,0,7,57.2,5.25,277.08750000000003,0.0,52.76499999999999,8.0,420.88
4526,31,2024-01-29,2024,1,5,30,8,64,77,13,1,10,0.613,0,0.623,0,0,7,0,8,7,1,0,52.61,5.5,300.0325,0.0,54.0,5.0,269.25
4527,32,2024-02-05,2024,2,6,30,8,48,55,11,3,3,0.518,0,0.866,0,0,0,6,5,5,0,1,53.85,6.25,337.8525,0.25,53.6725,5.0,267.6
4528,33,2024-02-12,2024,2,7,30,8,69,82,16,4,8,0.693,0,0.86,0,0,1,5,5,5,0,1,53.52,6.5,353.69500000000005,0.25,54.2675,7.0,357.42
4529,34,2024-02-19,2024,2,8,30,8,60,72,17,7,7,0.586,0,0.565,0,0,1,0,7,1,6,0,51.06,6.5,353.8325,0.25,54.295,5.0,248.85
4530,35,2024-02-26,2024,2,9,30,8,57,69,10,3,3,0.534,0,0.44,0,0,0,0,5,0,5,0,49.77,6.25,328.7875,1.75,52.76,4.0,219.88
4531,36,2024-03-04,2024,3,10,30,8,52,63,9,4,5,0.527,0,0.824,0,0,0,0,4,0,4,0,54.97,5.5,285.78,2.75,52.050000000000004,7.0,381.78
4532,37,2024-03-11,2024,3,11,30,8,58,62,15,0,8,0.567,0,0.76,0,0,0,12,7,7,0,5,54.54,5.25,273.4375,3.75,52.330000000000005,5.0,278.6
4533,38,2024-03-18,2024,3,12,30,8,59,74,17,3,8,0.6,0,0.63,0,0,5,2,5,5,0,2,55.72,5.75,301.9825,3.75,52.585,6.0,316.02
4534,39,2024-03-25,2024,3,13,30,8,66,84,18,4,8,0.735,0,0.68,0,0,2,7,6,6,0,3,52.67,5.25,282.27750000000003,2.25,53.75,5.0,275.75
4535,40,2024-04-01,2024,4,14,30,8,61,76,18,4,7,0.568,0,0.573,0,0,3,4,5,5,0,2,55.15,5.5,299.07,1.0,54.475,6.0,323.58
4536,41,2024-04-08,2024,4,15,30,8,59,68,13,5,3,0.533,1,0.823,0,0,2,8,6,6,0,4,53.93,5.75,313.0375,0.0,54.519999999999996,6.0,311.28
4537,42,2024-04-15,2024,4,16,30,8,63,74,15,1,10,0.67,0,0.502,0,0,4,5,6,6,0,3,51.88,5.5,298.4875,0.0,54.3675,4.0,217.36
4538,43,2024-04-22,2024,4,17,30,8,60,67,12,9,9,0.523,0,0.85,0,0,3,0,4,3,1,0,54.34,5.75,306.65749999999997,0.0,53.4075,4.0,215.36
4539,44,2024-04-29,2024,4,18,30,8,61,70,9,4,7,0.606,1,0.747,0,0,0,7,4,4,0,3,53.84,5.25,281.9925,0.25,53.825,6.0,315.12
4540,45,2024-05-06,2024,5,19,30,8,68,80,13,3,3,0.73,0,0.433,1,0,3,0,6,3,3,0,52.52,5.0,266.895,0.25,53.4975,7.0,382.34
4541,46,2024-05-13,2024,5,20,30,8,69,89,12,7,8,0.657,0,0.782,1,0,0,14,7,7,0,7,54.62,5.0,264.78000000000003,1.0,53.145,6.0,324.36
4542,47,2024-05-20,2024,5,21,30,8,67,83,11,0,5,0.65,1,0.784,1,0,7,0,6,6,0,1,54.06,5.25,282.545,1.0,53.83,6.0,318.9
4543,48,2024-05-27,2024,5,22,30,8,62,68,13,7,6,0.632,1,0.85,1,0,1,10,6,6,0,5,53.15,5.75,309.29499999999996,0.75,53.760000000000005,5.0,267.1
4544,49,2024-06-03,2024,6,23,30,8,64,69,11,9,6,0.669,0,0.609,1,0,5,3,5,5,0,3,53.42,6.25,335.18,0.75,53.5875,6.0,330.12
4545,50,2024-06-10,2024,6,24,30,8,67,74,9,1,8,0.605,1,0.784,1,0,3,8,6,6,0,5,55.02,6.0,323.17499999999995,0.0,53.8125,5.0,279.35
4546,51,2024-06-17,2024,6,25,30,8,69,83,13,2,6,0.723,0,0.637,1,0,5,0,5,5,0,0,55.87,5.75,310.12,0.0,53.9125,7.0,378.21
4547,52,2024-06-24,2024,6,26,30,8,69,84,18,4,8,0.678,0,0.651,1,0,0,9,7,7,0,2,54.03,5.5,298.8675,0.0,54.365,7.0,381.57
4548,53,2024-07-01,2024,7,27,30,8,65,76,16,3,4,0.696,0,0.412,1,0,2,8,7,7,0,3,54.51,5.75,313.695,0.0,54.585,6.0,324.3
4549,54,2024-07-08,2024,7,28,30,8,67,76,13,4,7,0.646,1,0.759,1,0,3,5,6,6,0,2,54.05,6.25,342.3125,0.0,54.8575,6.0,325.32
4550,55,2024-07-15,2024,7,29,30,8,68,84,19,6,7,0.674,1,0.681,1,0,2,7,6,6,0,3,54.22,6.25,340.8575,0.0,54.614999999999995,7.0,388.71
4551,56,2024-07-22,2024,7,30,30,8,70,89,12,4,7,0.637,0,0.772,1,0,3,8,7,7,0,4,55.53,6.5,352.35,0.0,54.2025,6.0,332.58
4552,57,2024-07-29,2024,7,31,30,8,71,84,19,6,2,0.717,1,0.781,1,0,4,7,6,6,0,5,55.43,6.5,354.97499999999997,0.0,54.5775,6.0,330.9
4553,58,2024-08-05,2024,8,32,30,8,76,81,14,0,4,0.768,0,0.471,1,0,5,4,6,6,0,3,55.15,6.25,342.72749999999996,0.0,54.8075,4.0,211.84
4554,59,2024-08-12,2024,8,33,30,8,68,75,15,2,7,0.687,0,0.687,1,0,3,4,4,4,0,3,52.96,6.25,344.3775,0.0,55.0825,4.0,216.6
4555,60,2024-08-19,2024,8,34,30,8,66,79,13,5,2,0.664,0,0.497,1,0,3,2,4,4,0,1,54.15,5.75,316.0075,0.0,54.767500000000005,5.0,272.0
4556,61,2024-08-26,2024,8,35,30,8,65,81,19,3,7,0.64,0,0.676,1,0,1,7,5,5,0,3,54.4,5.0,272.98,0.0,54.4225,5.0,280.9
4557,62,2024-09-02,2024,9,36,30,8,65,77,10,7,8,0.664,0,0.543,1,0,3,4,5,5,0,2,56.18,4.75,257.835,0.0,54.165,6.0,318.3
4558,63,2024-09-09,2024,9,37,30,8,69,81,13,3,8,0.686,0,0.732,1,0,2,0,6,2,4,0,53.05,4.5,245.33499999999998,0.0,54.4225,7.0,381.36
4559,64,2024-09-16,2024,9,38,30,8,68,80,15,2,3,0.658,1,0.739,1,0,0,11,7,7,0,4,54.48,5.0,271.95,1.0,54.44499999999999,8.0,439.04
4560,65,2024-09-23,2024,9,39,30,8,74,91,16,2,5,0.725,0,0.694,1,0,4,5,8,8,0,1,54.88,5.75,313.14,1.0,54.5275,7.0,381.71
4561,66,2024-09-30,2024,9,40,30,8,73,91,13,1,8,0.841,0,0.606,1,0,1,0,7,1,6,0,54.53,6.5,354.90000000000003,1.0,54.6475,8.0,438.64
4562,67,2024-10-07,2024,10,41,30,8,73,81,13,4,7,0.761,0,0.604,0,0,0,12,8,8,0,4,54.83,7.0,380.10249999999996,2.5,54.235,6.0,329.22
4563,68,2024-10-14,2024,10,42,30,8,74,84,16,3,4,0.684,0,0.891,0,0,4,5,6,6,0,3,54.87,7.5,410.1875,1.5,54.67999999999999,6.0,329.94
4564,69,2024-10-21,2024,10,43,30,8,76,93,16,1,4,0.775,0,0.837,0,0,3,0,6,3,3,0,54.99,7.25,397.1525,1.5,54.777499999999996,4.0,223.0
4565,70,2024-10-28,2024,10,44,30,8,70,85,18,1,6,0.76,1,0.995,0,0,0,8,4,4,0,4,55.75,6.75,369.8775,2.25,54.805,9.0,511.2
4566,71,2024-11-04,2024,11,45,30,8,77,92,21,6,3,0.749,1,0.929,0,1,4,11,9,9,0,6,56.8,6.0,330.20000000000005,0.75,55.11,7.0,404.04
4567,72,2024-11-11,2024,11,46,30,8,85,98,19,2,7,0.852,0,0.542,0,1,6,6,7,7,0,5,57.72,6.25,348.34000000000003,0.75,55.602500000000006,7.0,389.13
4568,73,2024-11-18,2024,11,47,30,8,74,81,19,2,8,0.767,1,1.012,0,1,5,8,7,7,0,6,55.59,6.5,367.045,0.75,56.315,5.0,276.65
4569,74,2024-11-25,2024,11,48,30,8,76,84,15,4,7,0.676,0,0.51,0,1,6,2,5,5,0,3,55.33,6.75,381.8425,0.0,56.465,6.0,332.58
4570,75,2024-12-02,2024,12,49,30,8,70,80,12,3,10,0.683,0,0.627,0,1,3,0,6,3,3,0,55.43,7.0,395.255,0.0,56.36,8.0,445.68
4571,76,2024-12-09,2024,12,50,30,8,74,88,16,5,9,0.77,0,0.517,0,1,0,0,8,0,8,0,55.71,6.25,350.6,0.75,56.0175,7.0,390.88
4572,77,2024-12-16,2024,12,51,30,8,79,89,12,2,8,0.775,0,0.492,0,1,0,7,7,7,0,0,55.84,6.5,361.01,2.75,55.515,9.0,506.16
4573,78,2024-12-23,2024,12,52,30,8,82,95,18,3,6,0.847,1,0.834,0,1,0,17,9,9,0,8,56.24,6.5,361.4475,2.75,55.5775,7.0,393.89
4574,79,2024-12-30,2024,12,1,30,8,68,77,10,5,9,0.723,0,0.521,0,1,8,0,7,7,0,1,56.27,7.5,418.825,2.75,55.805,6.0,348.0
4575,80,2025-01-06,2025,1,2,30,8,78,96,15,3,5,0.816,0,0.619,0,0,1,7,6,6,0,2,58.0,7.75,434.15250000000003,2.0,56.015,6.0,329.16
4576,81,2025-01-13,2025,1,3,30,8,83,107,22,3,6,0.775,0,0.872,0,0,2,0,6,2,4,0,54.86,7.25,409.73249999999996,0.0,56.587500000000006,6.0,337.32
4577,82,2025-01-20,2025,1,4,30,8,82,92,19,6,10,0.822,0,0.541,0,0,0,8,6,6,0,2,56.22,7.0,394.3025,1.0,56.3425,6.0,336.3
4578,83,2025-01-27,2025,1,5,30,8,72,81,14,7,7,0.708,0,0.527,0,0,2,5,6,6,0,1,56.05,6.25,352.0925,1.0,56.337500000000006,6.0,336.48
4579,84,2025-02-03,2025,2,6,30,8,81,93,15,6,6,0.829,1,0.862,0,0,1,7,6,6,0,2,56.08,6.0,337.695,1.0,56.2825,8.0,447.92
4580,85,2025-02-10,2025,2,7,30,8,80,97,12,1,10,0.844,0,0.725,0,0,2,0,8,2,6,0,55.99,6.0,334.815,1.0,55.802499999999995,6.0,324.18
4581,86,2025-02-17,2025,2,8,30,8,71,80,15,4,8,0.667,0,0.707,0,0,0,8,6,6,0,2,54.03,6.5,364.505,1.5,56.084999999999994,5.0,275.55
4582,87,2025-02-24,2025,2,9,30,8,75,84,14,4,4,0.719,0,0.376,0,0,2,4,5,5,0,1,55.11,6.5,361.22,1.5,55.5375,6.0,336.48
4583,88,2025-03-03,2025,3,10,30,8,80,91,16,2,5,0.82,0,0.542,0,0,1,0,6,1,5,0,56.08,6.25,346.0325,1.5,55.3025,5.0,281.45
4584,89,2025-03-10,2025,3,11,30,8,81,95,19,5,8,0.825,0,0.658,0,0,0,0,5,0,5,0,56.29,6.25,346.0325,2.75,55.302499999999995,7.0,400.61
4585,90,2025-03-17,2025,3,12,30,8,81,99,22,5,7,0.767,0,0.937,0,0,0,10,7,7,0,3,57.23,5.5,304.415,2.5,55.3775,6.0,345.48
4586,91,2025-03-24,2025,3,13,30,8,79,84,17,5,6,0.746,1,0.851,0,0,3,6,6,6,0,3,57.58,5.75,323.5225,2.5,56.1775,7.0,391.37
4587,92,2025-03-31,2025,3,14,30,8,80,97,16,2,7,0.808,0,0.701,0,0,3,6,7,7,0,2,55.91,6.0,341.005,2.5,56.794999999999995,8.0,436.48
4588,93,2025-04-07,2025,4,15,30,8,76,96,22,2,6,0.775,0,0.469,0,0,2,9,8,8,0,3,54.56,6.25,354.7275,1.25,56.7525,6.0,337.2
4589,94,2025-04-14,2025,4,16,30,8,79,88,14,2,10,0.696,0,0.729,0,0,3,0,6,3,3,0,56.2,7.0,393.485,0.0,56.31999999999999,5.0,278.05
4590,95,2025-04-21,2025,4,17,30,8,72,87,20,2,6,0.761,0,0.74,0,0,0,7,5,5,0,2,55.61,6.75,377.63250000000005,0.75,56.0625,5.0,281.25
4591,96,2025-04-28,2025,4,18,30,8,77,88,18,2,9,0.716,0,0.81,0,0,2,7,5,5,0,4,56.25,6.5,360.77500000000003,0.75,55.57,6.0,334.74
4592,97,2025-05-05,2025,5,19,30,8,76,88,21,4,7,0.769,0,0.825,1,0,4,6,6,6,0,4,55.79,6.0,333.245,0.75,55.655,7.0,400.26
4593,98,2025-05-12,2025,5,20,30,8,77,90,16,1,8,0.741,0,0.678,1,0,4,7,7,7,0,4,57.18,5.5,307.81,0.75,55.962500000000006,5.0,276.2
4594,99,2025-05-19,2025,5,21,30,8,83,104,20,5,3,0.8,0,0.752,1,0,4,4,5,5,0,3,55.24,5.75,323.575,0.0,56.207499999999996,8.0,436.16
4595,100,2025-05-26,2025,5,22,30,8,82,102,23,3,9,0.831,1,0.906,1,0,3,11,8,8,0,6,54.52,5.75,323.1125,0.0,56.115,6.0,333.18
4596,101,2025-06-02,2025,6,23,30,8,85,108,16,3,1,0.839,0,0.492,1,0,6,2,6,6,0,2,55.53,6.5,361.84000000000003,0.0,55.682500000000005,6.0,323.04
4597,102,2025-06-09,2025,6,24,30,8,87,93,13,1,12,0.865,1,0.804,1,0,2,6,6,6,0,2,53.84,6.5,361.45000000000005,0.0,55.6175,6.0,337.38
4598,103,2025-06-16,2025,6,25,30,8,79,86,17,2,9,0.842,0,0.589,1,0,2,0,6,2,4,0,56.23,6.25,342.14500000000004,0.0,54.782500000000006,6.0,329.94
4599,104,2025-06-23,2025,6,26,30,8,83,101,17,6,7,0.849,1,0.674,1,0,0,8,6,6,0,2,54.99,6.5,357.44,1.0,55.03,7.0,391.44
4600,105,2025-06-30,2025,6,27,30,8,85,94,16,2,3,0.821,0,0.641,1,0,2,9,7,7,0,4,55.92,6.0,330.885,1.0,55.1475,6.0,344.52
4601,106,2025-07-07,2025,7,28,30,8,77,93,21,2,6,0.765,0,0.703,1,0,4,5,6,6,0,3,57.42,6.25,345.45,1.0,55.245,7.0,389.13
4602,107,2025-07-14,2025,7,29,30,8,91,106,13,6,7,0.863,0,0.687,1,0,3,7,7,7,0,3,55.59,6.25,350.82,1.0,56.14,6.0,332.46
4603,108,2025-07-21,2025,7,30,30,8,93,119,15,4,9,0.815,0,0.746,1,0,3,5,6,6,0,2,55.41,6.5,363.7575,0.0,55.980000000000004,5.0,290.75
4604,109,2025-07-28,2025,7,31,30,8,83,106,19,3,6,0.778,1,0.86,1,0,2,6,5,5,0,3,58.15,6.5,364.38750000000005,0.0,56.085,5.0,281.45
4605,110,2025-08-04,2025,8,32,30,8,81,95,12,2,8,0.806,1,0.818,1,0,3,6,5,5,0,4,56.29,6.0,339.21500000000003,0.0,56.6425,6.0,347.82
4606,111,2025-08-11,2025,8,33,30,8,90,97,18,8,12,0.864,0,0.84,1,0,4,0,6,4,2,0,57.97,5.75,323.4475,0.0,56.36,7.0,411.46
4607,112,2025-08-18,2025,8,34,30,8,89,101,14,5,8,0.89,0,0.637,1,0,0,7,7,7,0,0,58.78,5.5,313.12,0.5,56.955,7.0,408.8
4608,113,2025-08-25,2025,8,35,30,8,88,108,24,3,8,0.822,0,0.695,1,0,0,13,7,7,0,6,58.4,5.75,332.87,0.5,57.7975,7.0,380.45
4609,114,2025-09-01,2025,9,36,30,8,88,101,16,6,7,0.886,1,0.985,1,0,6,9,7,7,0,8,54.35,6.25,362.3825,0.5,57.86,8.0,469.36
4610,115,2025-09-08,2025,9,37,30,8,92,118,24,6,9,0.872,1,0.781,1,0,8,4,8,8,0,4,58.67,6.75,387.1325,0.5,57.375,6.0,341.76
4611,116,2025-09-15,2025,9,38,30,8,82,93,13,3,9,0.841,1,0.925,1,0,4,8,6,6,0,6,56.96,7.25,417.5175,0.0,57.55,7.0,389.06
4612,117,2025-09-22,2025,9,39,30,8,94,102,21,3,8,0.948,0,0.871,1,0,6,7,7,7,0,6,55.58,7.0,400.0925,0.0,57.095,8.0,460.8
4613,118,2025-09-29,2025,9,40,30,8,86,106,18,4,4,0.828,0,0.443,1,0,6,4,8,8,0,2,57.6,7.0,395.1575,0.0,56.39,9.0,543.42
4614,119,2025-10-06,2025,10,41,30,8,92,103,24,3,6,0.934,0,0.431,0,0,2,0,9,2,7,0,60.38,7.25,415.245,0.0,57.2025,6.0,350.58
4615,120,2025-10-13,2025,10,42,30,8,90,109,14,8,5,0.888,0,0.823,0,0,0,11,6,6,0,5,58.43,7.5,433.76,1.75,57.63,7.0,402.08
4616,121,2025-10-20,2025,10,43,30,8,81,90,16,3,8,0.776,0,0.738,0,0,5,4,7,7,0,2,57.44,7.5,435.965,1.75,57.9975,8.0,461.92
4617,122,2025-10-27,2025,10,44,30,8,91,104,24,6,8,0.898,0,0.492,0,0,2,7,8,8,0,1,57.74,7.5,439.2199999999999,1.75,58.462500000000006,7.0,413.98
4618,123,2025-11-03,2025,11,45,30,8,94,116,24,5,3,0.913,1,0.928,0,1,1,12,7,7,0,6,59.14,7.5,439.49999999999994,1.75,58.4975,8.0,465.44
4619,124,2025-11-10,2025,11,46,30,8,92,117,21,2,5,0.917,1,0.7,0,1,6,7,8,8,0,5,58.18,7.0,407.14,0.0,58.1875,5.0,292.7
4620,125,2025-11-17,2025,11,47,30,8,85,92,14,3,9,0.826,0,0.544,0,1,5,3,5,5,0,3,58.54,7.5,435.855,0.0,58.125,9.0,519.48
4621,126,2025-11-24,2025,11,48,30,8,89,111,22,3,4,0.943,0,0.526,0,1,3,8,9,9,0,2,57.72,7.0,408.51000000000005,0.0,58.4,8.0,472.72
4622,127,2025-12-01,2025,12,49,30,8,91,96,12,3,4,0.92,1,1.119,0,1,2,11,8,8,0,5,59.09,7.25,422.90000000000003,0.0,58.395,9.0,528.93
4623,128,2025-12-08,2025,12,50,30,8,89,98,23,0,8,0.892,0,0.474,0,1,5,8,9,9,0,4,58.77,7.5,437.58500000000004,0.0,58.3825,7.0,404.32
4624,129,2025-12-15,2025,12,51,30,8,87,96,13,5,6,0.864,0,0.731,0,1,4,6,7,7,0,3,57.76,7.75,453.4575,0.0,58.53,7.0,404.11
